article_global_id,article_id,db_id,resource_name,published_access,available,unavailable_message,notes,article_year,citations
10.1093/nar/gkl780,1486,MBDC1019,RetrOryza,http://www.retroryza.org/,no,unrelated site redirect,not_applicable,2007,35
10.1093/nar/gks835,2453,MBDC1577,RhesusBase,http://www.rhesusbase.org,yes,not_applicable,not_applicable,2013,13
10.1093/nar/30.1.416,713,MBDC0299,RIDOM,http://www.ridom.de/,yes,not_applicable,not_applicable,2002,96
10.1093/nar/gku903,2848,MBDC1791,ViRBase,http://www.rna-society.org/virbase,yes,not_applicable,not_applicable,2015,15
10.1093/nar/gkm766,1539,MBDC1079,GISSD: Group I Intron Sequence and Structure Database,http://www.rna.whu.edu.cn/gissd/,yes,not_applicable,not_applicable,2008,39
10.1093/nar/gkg012,830,NAR9258,RNABase,http://www.rnabase.org,no,can't be reached,not_applicable,2003,33
10.1093/nar/gkh110,978,MBDC0570,RNAiDB,http://www.rnai.org,yes,not_applicable,not_applicable,2004,46
10.1093/nar/gkm803,1611,MBDC1078,GDR: Genome Database for Rosaceae,http://www.rosaceae.org,yes,not_applicable,not_applicable,2008,116
10.1093/nar/gki132,1166,MBDC0704,NMPdb,http://www.rostlab.org/db/NMPdb/,yes,not_applicable,not_applicable,2005,42
10.1093/nar/gkj053,1274,MBDC0813,Epitome,http://www.rostlab.org/services/epitome/,yes,not_applicable,not_applicable,2006,44
10.1093/nar/gkq927,2097,MBDC1318,LocDB,http://www.rostlab.org/services/locDB,yes,not_applicable,not_applicable,2011,17
10.1093/nar/30.1.301,753,MBDC0280,ProTherm,http://www.rtc.riken.go.jp/jouhou/protherm/protherm.html,no,can't be reached,not_applicable,2002,37
10.1093/nar/27.1.286,375,MBDC0280,ProTherm,http://www.rtc.riken.go.jp/protherm.html,no,can't be reached,not_applicable,1999,83
10.1093/nar/28.1.283,447,MBDC0280,ProTherm,http://www.rtc.riken.go.jp/protherm.html,no,can't be reached,not_applicable,2000,46
10.1093/nar/gkn777,1802,MBDC0356,RTPrimerDB,http://www.rtprimerdb.org,yes,not_applicable,not_applicable,2009,83
10.1093/nar/29.1.219,605,MBDC0277,PDB-REPRDB,http://www.rwcp.or.jp/papia/,no,can't be reached,not_applicable,2001,57
10.1093/nar/29.1.234,620,NAR9283,STACK: Sequence Tag Alignment and Consensus Knowledgebase,http://www.sanbi.ac.za/Dbases.html,no,not found,Access - Failure Notes; Access - Transfer/Redirect; example of org 404,2001,95
10.1093/nar/26.1.313,330,NAR9129,HSSP: Homology-Derived Structures of Proteins,http://www.sander.embl-ebi.ac.uk/hssp/,no,can't be reached,not_applicable,1998,152
10.1093/nar/24.1.201,118,NAR9129,HSSP: Homology-Derived Structures of Proteins,http://www.sander.embl-heidelberg.de/,no,can't be reached,not_applicable,1996,56
10.1093/nar/25.1.226,208,NAR9129,HSSP: Homology-Derived Structures of Proteins,http://www.sander.embl-heidelberg.de/,no,can't be reached,not_applicable,1997,51
10.1093/nar/gkq929,2037,MBDC0651,COSMIC: Catalogue Of Somatic Mutations In Cancer,http://www.sanger.ac.uk/cosmic,no,not found,not_applicable,2011,1130
10.1093/nar/gkp995,1985,MBDC0651,COSMIC: Catalogue Of Somatic Mutations In Cancer,http://www.sanger.ac.uk/cosmic/,no,not found,not_applicable,2010,288
10.1093/nar/26.1.320,311,MBDC0210,Pfam,http://www.sanger.ac.uk/Pfam/,no,related generic reseach institution site redirect,Mirror fail; http://genome.wustl.edu/Pfam/ not found,1998,449
10.1093/nar/27.1.260,337,MBDC0210,Pfam,http://www.sanger.ac.uk/Software/Pfam/,no,related generic reseach institution site redirect,Mirror fail; http://www.cgr.ki.se/Pfam/; http://pfam.wustl.edu/ both can't be reached,1999,432
10.1093/nar/28.1.263,550,MBDC0210,Pfam,http://www.sanger.ac.uk/Software/Pfam/,no,related generic reseach institution site redirect,Mirror fail; http://www.cgr.ki.se/Pfam/; http://pfam.wustl.edu/ can't be reached,2000,1094
10.1093/nar/30.1.276,681,MBDC0210,Pfam,http://www.sanger.ac.uk/Software/Pfam/,no,related generic reseach institution site redirect,Mirror fail; ; http://www.cgb.ki.se/Pfam/; http://pfam.jouy.inra.fr/; http:// pfam.wustl.edu/ both can't be reached,2002,1790
10.1093/nar/gkj149,1344,MBDC0210,Pfam,http://www.sanger.ac.uk/Software/Pfam/,no,related generic reseach institution site redirect,Mirror fail; http://pfam.wustl.edu/; http://pfam.jouy.inra.fr/; http://pfam.cgb.ki.se/ can't be reached,2006,1489
10.1093/nar/gkg006,862,MBDC0382,Rfam,http://www.sanger.ac.uk/Software/Rfam/,yes,not_applicable,not_applicable,2003,653
10.1093/nar/gki081,1125,MBDC0382,Rfam,http://www.sanger.ac.uk/Software/Rfam/,yes,not_applicable,not_applicable,2005,740
10.1093/nar/gkh023,1006,NAR9173,microRNA registry,http://www.sanger.ac.uk/Software/Rfam/mirna/,no,related generic reseach institution site redirect,not_applicable,2004,1347
10.1093/nar/gkh064,989,NAR9001,3D-GENOMICS,http://www.sbg.bio.ic.ac.uk/3dgenomics/,no,unrelated site redirect,not_applicable,2004,15
10.1093/nar/gkr1142,2221,MBDC1541,Dr.VIS: Viral Integration Sites,http://www.scbit.org/dbmi/drvis,no,service unavailable,not_applicable,2012,11
10.1093/nar/gkl814,1511,NAR9228,PlantQTL-GE,http://www.scbit.org/qtl2gene/new/,no,not found,not_applicable,2007,17
10.1093/nar/gkm839,1697,MBDC1091,LigASite: LIGand Attachment SITE,http://www.scmbb.ulb.ac.be/Users/benoit/LigASite,no,can't be reached,not_applicable,2008,47
10.1093/nar/gkg009,839,MBDC0564,Plant snoRNA database,http://www.scri.sari.ac.uk/plantℕoRNA/,no,not found,not_applicable,2003,57
10.1093/nar/gkg028,802,MBDC0578,Arabidopsis SeedGenes project,http://www.seedgenes.org,yes,not_applicable,not_applicable,2003,72
10.1093/nar/gkm731,1644,MBDC1131,SelenoDB,http://www.selenodb.org,yes,not_applicable,not_applicable,2008,29
10.1093/nar/gkt1045,2722,MBDC1131,SelenoDB,http://www.selenodb.org,yes,not_applicable,not_applicable,2014,7
10.1093/nar/gkp839,1990,MBDC1376,SelTarbase: Selective Targets database,http://www.seltarbase.org,yes,not_applicable,not_applicable,2010,29
10.1093/nar/30.1.200,737,NAR9021,ASPD: Artificially Selected Proteins/Peptides Database,http://www.sgi.sscc.ru/mgs/gnw/aspd/,no,can't be reached,not_applicable,2002,17
10.1093/nar/gkm907,1527,MBDC1143,UCSD-Nature Signaling Gateway Molecule Pages,http://www.signaling-gateway.org/molecule,yes,not_applicable,not_applicable,2008,16
10.1093/nar/gkp801,1949,NAR9274,SilkDB: Silkworm Knowledgebase,http://www.silkdb.org,no,can't be reached,not_applicable,2010,137
10.1093/nar/gkv1265,3012,MBDC1841,piRNA cluster database,http://www.smallrnagroup-mainz.de/piRNAclusterDB.html,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gkt976,2689,MBDC1689,SMMRNA: Small Molecule Modulators of RNA,http://www.smmrna.org,yes,not_applicable,not_applicable,2014,8
10.1093/nar/gkp1002,1955,MBDC1362,SMPDB: Small Molecule Pathway Database,http://www.smpdb.ca,yes,not_applicable,not_applicable,2010,85
10.1093/nar/gkt1067,2760,MBDC1362,SMPDB: Small Molecule Pathway Database,http://www.smpdb.ca,yes,not_applicable,not_applicable,2014,30
10.1093/nar/gkr798,2284,MBDC1566,SNPedia,http://www.SNPedia.com,yes,not_applicable,not_applicable,2012,50
10.1093/nar/gkn756,1827,MBDC1249,SNPLogic,http://www.snplogic.org,yes,not_applicable,Licensing; reg required - check out the legalize - massive amounts on homepage,2009,22
10.1093/nar/29.1.255,586,MBDC0046,SpliceDB,http://www.softberry.com/spldb/SpliceDB.html,yes,not_applicable,not_applicable,2001,137
10.1093/nar/gkv1175,3006,MBDC1848,SORFs.org,http://www.sorfs.org,yes,not_applicable,not_applicable,2016,4
10.1093/nar/28.1.97,501,NAR9140,INE: INtegrated rice genome Explorer,http://www.staff.or.jp/giot/INE.html,no,related generic government site redirect,not_applicable,2000,39
10.1093/nar/gkj020,1205,MBDC0871,StellaBase,http://www.stellabase.org,yes,not_applicable,not_applicable,2006,83
10.1093/nar/gkl863,1442,MBDC1014,SUBA,http://www.suba.bcs.uwa.edu.au,yes,not_applicable,not_applicable,2007,305
10.1093/nar/gkl847,1356,NAR9285,Sulfolobus database,http://www.sulfolobus.org,no,can't be reached,not_applicable,2007,11
10.1093/nar/gks1059,2504,MBDC1656,SwissBioisostere,http://www.swissbioisostere.ch,yes,not_applicable,not_applicable,2013,27
10.1093/nar/gkl857,1447,MBDC1015,SwissRegulon,http://www.swissregulon.unibas.ch,yes,not_applicable,not_applicable,2007,78
10.1093/nar/gks991,2538,MBDC1603,SwissSidechain,http://www.swisssidechain.ch,yes,not_applicable,not_applicable,2013,21
10.1093/nar/gkl823,1415,MBDC0953,SYSTOMONAS,http://www.systomonas.de,yes,not_applicable,not_applicable,2007,24
10.1093/nar/gkq912,2163,MBDC0632,T1DBase,http://www.t1dbase.org,no,can't be reached,not_applicable,2011,44
10.1093/nar/gkp934,2006,MBDC1383,T3DB: Toxin and Toxin-Target Database,http://www.t3db.org,yes,not_applicable,not_applicable,2010,43
10.1093/nar/gkn652,1720,MBDC1203,TBDB: Tuberculosis Database,http://www.tbdb.org/,yes,not_applicable,not_applicable,2009,119
10.1093/nar/gkj001,1191,MBDC0790,TCDB: Transporter Classification Database,http://www.tcdb.org,yes,not_applicable,not_applicable,2006,377
10.1093/nar/gkn862,1743,MBDC0790,TCDB: Transporter Classification Database,http://www.tcdb.org,yes,not_applicable,not_applicable,2009,267
10.1093/nar/gkt1097,2739,MBDC0790,TCDB: Transporter Classification Database,http://www.tcdb.org,yes,not_applicable,not_applicable,2014,122
10.1093/nar/gkv1103,2977,MBDC0790,TCDB: Transporter Classification Database,http://www.tcdb.org,yes,not_applicable,not_applicable,2016,2
10.1093/nar/gkh079,974,MBDC0395,STCDB:  Signal Transduction Classification Database,http://www.techfak.uni-bielefeld.de/~mchen/STCDB,no,not found,not_applicable,2004,5
10.1093/nar/gkj109,1277,MBDC0800,BioGRID Interaction Database,http://www.thebiogrid.org,yes,not_applicable,not_applicable,2006,1389
10.1093/nar/gkm1001,1563,MBDC0800,BioGRID Interaction Database,http://www.thebiogrid.org,yes,not_applicable,not_applicable,2008,467
10.1093/nar/gkq1116,2186,MBDC0800,BioGRID Interaction Database,http://www.thebiogrid.org,yes,not_applicable,not_applicable,2011,564
10.1093/nar/gks1158,2431,MBDC0800,BioGRID Interaction Database,http://www.thebiogrid.org,yes,not_applicable,not_applicable,2013,395
10.1093/nar/gku1204,2910,MBDC0800,BioGRID Interaction Database,http://www.thebiogrid.org,yes,not_applicable,not_applicable,2015,162
10.1093/nar/29.1.123,573,NAR9040,CMR: Comprehensive Microbial Resource,http://www.tigr.org/CMR,no,discontinued notice,Funding; Service Status; CMR is no longer supported and has been taken offline,2001,350
10.1093/nar/gkl1043,1523,NAR9103,Genome Properties,http://www.tigr.org/Genome_Properties,no,discontinued notice,not_applicable,2007,74
10.1093/nar/29.1.141,574,NAR9036,cBACr: comprehensive Bacterial Artificial Chromosome resource,http://www.tigr.org/tdb/BacResource/BACsourcetro.html,no,discontinued notice,not_applicable,2001,9
10.1093/nar/gkg059,793,MBDC0737,TIGR Rice Genome Annotation Resource,http://www.tigr.org/tdb/e2k1/osa1/,no,discontinued notice,not_applicable,2003,108
10.1093/nar/28.1.129,552,MBDC0077,Human BAC Ends Database,http://www.tigr.org/tdb/humgen/bac_end_search/bac_end_intro.html,no,forbidden,not_applicable,2000,14
10.1093/nar/28.1.141,531,MBDC0005,TGI: Gene Indices,http://www.tigr.org/tdb/tdb.html,yes,not_applicable,Access - Archived;,2000,259
10.1093/nar/gki064,1108,MBDC0005,TGI: Gene Indices,http://www.tigr.org/tdb/tgi,yes,not_applicable,Access - Archived;,2005,155
10.1093/nar/29.1.159,630,MBDC0005,TGI: Gene Indices,http://www.tigr.org/tdb/tgi.shtml,yes,not_applicable,Access - Archived;,2001,361
10.1093/nar/gkl1043,1523,MBDC0199,TIGRFAMs,http://www.tigr.org/TIGRFAMs,yes,not_applicable,not_applicable,2007,74
10.1093/nar/gkh060,931,NAR9296,TOPS,http://www.tops.leeds.ac.uk/,no,can't be reached,not_applicable,2004,74
10.1093/nar/gkq902,2143,MBDC1335,TOPSAN: The Open Protein Structure Annotation Network,http://www.topsan.org,no,service unavailable,not_applicable,2011,12
10.1093/nar/28.1.267,500,MBDC0214,ProDom,http://www.toulouse.inra.fr/prodom.html,no,not found,not_applicable,2000,139
10.1093/nar/gki034,1082,MBDC0214,ProDom,http://www.toulouse.inra.fr/prodom.html,no,not found,not_applicable,2005,161
10.1093/nar/27.1.263,424,MBDC0214,ProDom,http://www.toulouse.inra.fr/prodomCG.html,no,not found,not_applicable,1999,132
10.1093/nar/28.1.267,500,NAR9235,ProDom-CG,http://www.toulouse.inra.fr/prodomCG.html,no,not found,not_applicable,2000,139
10.1093/nar/gkj118,1214,MBDC0875,TreeFam,http://www.treefam.org,yes,not_applicable,not_applicable,2006,234
10.1093/nar/gkm1005,1695,MBDC0875,TreeFam,http://www.treefam.org,yes,not_applicable,not_applicable,2008,142
10.1093/nar/gkt1055,2763,MBDC0875,TreeFam,http://www.treefam.org,yes,not_applicable,not_applicable,2014,25
10.1093/nar/gki012,1119,NAR9042,Compilation of tRNA sequences and sequences of tRNA genes,http://www.tRNA.uni-bayreuth.de,no,service unavailable,Mirror fail; http://alpha.protres.ru/trnadbase not found,2005,280
10.1093/nar/gkq814,2149,MBDC1336,TRIP: mammalian TRansient receptor potential channel-Interacting Protein,http://www.trpchannel.org,yes,not_applicable,Examples dates; example of nice version details but no date,2011,16
10.1093/nar/29.1.300,592,NAR9207,OrCGDB: Oral Cancer Gene Database,http://www.tumor-gene.org/Oral/oral.html,yes,not_applicable,not_applicable,2001,12
10.1093/nar/gkg008,787,MBDC0559,PGDB: Prostate Gene Database,http://www.ucsf.edu/pgdb,no,related generic reseach institution site redirect,not_applicable,2003,43
10.1093/nar/gkr1160,2303,MBDC1535,UMD-BRCA1,http://www.umd.be/BRCA1/,no,service unavailable,not_applicable,2012,12
10.1093/nar/gkr1160,2303,NAR9310,UMD-BRCA2,http://www.umd.be/BRCA2/,no,service unavailable,not_applicable,2012,12
10.1093/nar/26.1.248,290,NAR9155,LDLR Database,http://www.umd.necker.fr,no,can't be reached,not_applicable,1998,71
10.1093/nar/26.1.229,292,NAR9159,Marfan Database,http://www.umd.necker.fr,no,can't be reached,not_applicable,1998,82
10.1093/nar/26.1.256,300,NAR9314,VHL Gene Database,http://www.umd.necker.fr,no,can't be reached,not_applicable,1998,98
10.1093/nar/25.1.133,181,MBDC0130,Haemophilia B,http://www.umds.ac.uk/molgen/haemBdatabase,no,related generic reseach institution site redirect,Disambiguation; diff than Hamsters /A,1997,34
10.1093/nar/26.1.265,295,MBDC0130,Haemophilia B,http://www.umds.ac.uk/molgen/haemBdatabase.htm,no,related generic reseach institution site redirect,not_applicable,1998,118
10.1093/nar/26.1.148,322,NAR9042,Compilation of tRNA sequences and sequences of tRNA genes,http://www.uni-bayreuth.de/departments/biochemie/trna/,no,related generic reseach institution site redirect,not_applicable,1998,690
10.1093/nar/gkn841,1822,MBDC0960,UniHI: Unified Human Interactome,http://www.unihi.org,yes,not_applicable,not_applicable,2009,44
10.1093/nar/gkt1100,2588,MBDC0960,UniHI: Unified Human Interactome,http://www.unihi.org,yes,not_applicable,not_applicable,2014,23
10.1093/nar/30.1.142,704,MBDC0884,CG: Comparative Genometrics,http://www.unil.ch/comparativegenometrics,yes,not_applicable,not_applicable,2002,24
10.1093/nar/gkr1023,2209,MBDC1513,UniPathway,http://www.unipathway.org,no,can't be reached,not_applicable,2012,42
10.1093/nar/gkh131,1026,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2004,1058
10.1093/nar/gki070,1091,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2005,1081
10.1093/nar/gkj161,1188,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2006,637
10.1093/nar/gkl929,1360,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2007,350
10.1093/nar/gkm895,1642,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2008,531
10.1093/nar/gkp846,1896,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2010,727
10.1093/nar/gkq1020,2107,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2011,431
10.1093/nar/gkr981,2404,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2012,798
10.1093/nar/gks1068,2424,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2013,399
10.1093/nar/gkt1140,2712,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,not_applicable,2014,657
10.1093/nar/gku989,2900,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org/,yes,not_applicable,not_applicable,2015,638
10.1093/nar/30.1.232,709,NAR9136,IDR:  ImmunoDeficiency Resource,http://www.uta.fi/imt/bioinfo/idr/,no,related generic reseach institution site redirect,not_applicable,2002,18
10.1093/nar/28.1.369,467,MBDC0139,KinMutBase,http://www.uta.fi/imt/bioinfo/KinMutBas/,no,related generic reseach institution site redirect,not_applicable,2000,11
10.1093/nar/27.1.362,370,MBDC0139,KinMutBase,http://www.uta.fi/laitokset/imt/KinMutBase.htm,no,related generic reseach institution site redirect,not_applicable,1999,12
10.1093/nar/26.1.166,293,MBDC0250,tmRDB: tmRNA database,http://www.uthct.edu/tmRDB/tmRDB.html,no,not found,Disambiguation; Note: different than the tmRNA website (Williams),1998,5
10.1093/nar/gkm946,1670,MBDC1147,UTRome.org,http://www.UTRome.org,no,can't be reached,Access - Transfer/Redirect; redirect was http://tomato.biodesign.asu.edu/cgi-bin/UTRome/utrome.cgi,2008,10
10.1093/nar/gki088,1090,MBDC0621,VBASE2,http://www.vbase2.org,yes,not_applicable,not_applicable,2005,76
10.1093/nar/gkn857,1755,MBDC1031,VectorBase,http://www.vectorbase.org,yes,not_applicable,not_applicable,2009,162
10.1093/nar/gkr1089,2368,MBDC1031,VectorBase,http://www.vectorbase.org,yes,not_applicable,not_applicable,2012,98
10.1093/nar/gkl960,1409,MBDC1031,VectorBase,http://www.vectorbase.org/,yes,not_applicable,not_applicable,2007,71
10.1093/nar/gkm1039,1672,MBDC1148,VIOLIN: Vaccine Investigation and Online Information Network,http://www.violinet.org,yes,not_applicable,not_applicable,2008,38
10.1093/nar/gkt1133,2676,MBDC1148,VIOLIN: Vaccine Investigation and Online Information Network,http://www.violinet.org,yes,not_applicable,not_applicable,2014,19
10.1093/nar/gkq944,2084,MBDC1328,Protegen,http://www.violinet.org/protege,no,not found,not_applicable,2011,20
10.1093/nar/gkp1000,1934,MBDC1357,ViralORFeome,http://www.viralorfeome.com,no,can't be reached,not_applicable,2010,28
10.1093/nar/24.1.242,120,MBDC0181,MHCPEP: MHC-binding peptides,http://www.wehi.edu.au,no,related generic reseach institution site redirect,not_applicable,1996,19
10.1093/nar/gkt933,2755,MBDC1703,LoQAtE: Localization and Quantitation ATlas of yeast proteomE,http://www.weizmann.ac.il/molgen/loqate/,yes,not_applicable,not_applicable,2014,11
10.1093/nar/26.1.163,265,NAR9294,tmRNA Website,http://www.wi.mit.edu/bartel/tmRNA/home,no,not found,Disambiguation; Note: different than the tmRDB,1998,34
10.1093/nar/gkr1074,2242,MBDC1565,WikiPathways,http://www.wikipathways.org,yes,not_applicable,not_applicable,2012,213
