db_id,resource_name,current_access,link_HTML,is_a_pun,available_2022,last_accessible_year,unavailable_message,year_first_publication,year_last_publication,total_citations_2022,nb_authors_max,nb_articles_2022
MBDC1402,CaSNP,http://cistrome.dfci.harvard.edu/CaSNP/,"<a href=""http://cistrome.dfci.harvard.edu/CaSNP/"">access link</a>",FALSE,No,2017,Not found,2011,2011,22,8,1
MBDC0819,GLIDA: GPCR-LIgand Database,http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/,"<a href=""http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/"">access link</a>",FALSE,No,2018,Not found,2006,2008,166,8,2
MBDC1302,CancerResource,http://bioinformatics.charite.de/care,"<a href=""http://bioinformatics.charite.de/care"">access link</a>",FALSE,No,2021,Not found,2011,2016,78,9,2
MBDC0156,AARSDB: Aminoacyl-tRNA Synthetase Data Bank,http://biobases.ibch.poznan.pl/aars/,"<a href=""http://biobases.ibch.poznan.pl/aars/"">access link</a>",FALSE,No,2022,Not found,1999,2001,34,3,3
MBDC0381,ncRNAdb: Noncoding RNAs database,http://biobases.ibch.poznan.pl/ncRNA/,"<a href=""http://biobases.ibch.poznan.pl/ncRNA/"">access link</a>",FALSE,No,2022,Not found,1999,2007,326,6,5
MBDC0835,LMPD: LIPID MAPS Proteome Database,http://www.lipidmaps.org/data/proteome/index.cgi,"<a href=""http://www.lipidmaps.org/data/proteome/index.cgi"">access link</a>",FALSE,No,2022,Not found,2006,2006,56,5,1
MBDC1138,Cell Cycle Database,http://www.itb.cnr.it/cellcycle,"<a href=""http://www.itb.cnr.it/cellcycle"">access link</a>",FALSE,No,2022,Not found,2008,2008,13,4,1
MBDC1192,JAIL: Just Another Interface Library,http://bioinformatics.charite.de/jail,"<a href=""http://bioinformatics.charite.de/jail"">access link</a>",FALSE,No,2022,Not found,2009,2009,6,4,1
MBDC1612,Voronoia4RNA,http://proteinformatics.charite.de/voronoia4rna/,"<a href=""http://proteinformatics.charite.de/voronoia4rna/"">access link</a>",FALSE,No,2022,Not found,2013,2013,2,6,1
MBDC1747,BNAber: Broadly Neutralizing Antibodies Electronic Resources,http://bNAber.org,"<a href=""http://bNAber.org"">access link</a>",FALSE,No,2022,Not found,2014,2014,48,9,1
MBDC1423,miRTarBase,https://miRTarBase.cuhk.edu.cn/,"<a href=""https://miRTarBase.cuhk.edu.cn/"">access link</a>",FALSE,No,2022,Not found,2011,2022,3065,36,6
JL22DB152,dbSAP,http://www.megabionet.org/dbSAP/index.html,"<a href=""http://www.megabionet.org/dbSAP/index.html"">access link</a>",FALSE,No,2021,Not found,2017,2017,15,8,1
JL22DB278,HEDD: Human Enhancer Disease Daabase,http://zdzlab.einstein.yu.edu/1/hedd.php,"<a href=""http://zdzlab.einstein.yu.edu/1/hedd.php"">access link</a>",FALSE,No,2021,Not found,2018,2018,16,7,1
JL22DB32,anti-CRISPRdb,http://cefg.uestc.edu.cn/anti-CRISPRdb/,"<a href=""http://cefg.uestc.edu.cn/anti-CRISPRdb/"">access link</a>",FALSE,No,2021,Not found,2018,2018,24,9,1
JL22DB389,MethSMRT,sysbio.gzzoc.com/methsmrt,"<a href=""sysbio.gzzoc.com/methsmrt"">access link</a>",FALSE,No,2022,Not found,2017,2017,43,6,1
JL22DB412,MnM : Minimotif Miner,minimotifminer.org,"<a href=""minimotifminer.org"">access link</a>",FALSE,No,2016,Not found,2018,2018,5,6,1
JL22DB91,CGVD: The Chinese Genomic Variation Database,https://ngdc.cncb.ac.cn/cgvd/,"<a href=""https://ngdc.cncb.ac.cn/cgvd/"">access link</a>",FALSE,No,2016,Not found,2020,2020,1,9,1
JL22DB96,ChIPprimersDB,https://umiamihealth.org/bascom-palmer-eye-institute/research/clinical-and-laboratory-research/ocular-oncology-laboratory/chip-primers,"<a href=""https://umiamihealth.org/bascom-palmer-eye-institute/research/clinical-and-laboratory-research/ocular-oncology-laboratory/chip-primers"">access link</a>",FALSE,No,2016,Not found,2019,2019,1,3,1
MBDC0018,MAGEST: MAboya Gene Expression patterns and Sequence Tags,http://www.genome.ad.jp/magest/,"<a href=""http://www.genome.ad.jp/magest/"">access link</a>",FALSE,No,2007,Not found,2000,2002,42,5,2
MBDC0037,HUNT: HUman Novel Transcripts,http://www.hri.co.jp/HUNT,"<a href=""http://www.hri.co.jp/HUNT"">access link</a>",TRUE,No,2006,Not found,2001,2001,41,18,1
MBDC0064,MitoZoa,http://www.caspur.it/mitozoa,"<a href=""http://www.caspur.it/mitozoa"">access link</a>",FALSE,No,2013,Not found,2012,2012,39,9,1
MBDC0105,DRC: Database of Ribosomal Crosslinks,http://visitweb.com/database/,"<a href=""http://visitweb.com/database/"">access link</a>",FALSE,No,2001,Not found,1998,1999,53,5,2
MBDC0110,EpoDB,http://www.cbil.upenn.edu/epodb,"<a href=""http://www.cbil.upenn.edu/epodb"">access link</a>",FALSE,No,2022,Not found,1998,1999,29,5,2
MBDC0174,InBase: New England Biolabs Intein Database,http://www.neb.com/neb/inteins.html,"<a href=""http://www.neb.com/neb/inteins.html"">access link</a>",FALSE,No,2014,Not found,1999,2002,402,1,3
MBDC0201,VIDA,http://www.biochem.ucl.ac.uk/bsm/virus⊣tabase/VIDA.html,"<a href=""http://www.biochem.ucl.ac.uk/bsm/virus⊣tabase/VIDA.html"">access link</a>",FALSE,No,Never archived,Not found,2001,2001,36,7,1
MBDC0205,CluSTr,http://www.ebi.ac.uk/clustr/,"<a href=""http://www.ebi.ac.uk/clustr/"">access link</a>",FALSE,No,2012,Not found,2003,2003,32,3,1
MBDC0214,ProDom,http://www.toulouse.inra.fr/prodom.html,"<a href=""http://www.toulouse.inra.fr/prodom.html"">access link</a>",FALSE,No,2014,Not found,1998,2005,828,6,4
MBDC0259,CE: Combinatorial Extension,http://cl.sdsc.edu/ce.html,"<a href=""http://cl.sdsc.edu/ce.html"">access link</a>",FALSE,No,2012,Not found,2001,2001,87,2,1
MBDC0267,IMB Jena Image Library of Biological Macromolecules,http://www.imb-jena.de/IMAGE.html,"<a href=""http://www.imb-jena.de/IMAGE.html"">access link</a>",FALSE,No,2016,Not found,2000,2002,58,4,2
MBDC0281,PIR RESID,http://pir.georgetown.edu/pirwww/dbinfo/resid.html,"<a href=""http://pir.georgetown.edu/pirwww/dbinfo/resid.html"">access link</a>",FALSE,No,2005,Not found,1999,2003,76,4,4
MBDC0288,BAliBASE: Benchmark Alignment dataBASE,http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE2/index.html,"<a href=""http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE2/index.html"">access link</a>",FALSE,No,2012,Not found,2001,2001,137,4,1
MBDC0300,SWEET-DB,http://www.dkfz.de/spec2/sweetdb/nar/,"<a href=""http://www.dkfz.de/spec2/sweetdb/nar/"">access link</a>",TRUE,No,2005,Not found,2002,2002,943,4,1
MBDC0342,YIDB: Yeast Intron DataBase,http://www.embl-heidelberg.de/Externallnfo/seraphin/yidb.html,"<a href=""http://www.embl-heidelberg.de/Externallnfo/seraphin/yidb.html"">access link</a>",FALSE,No,2003,Not found,2000,2000,38,2,1
MBDC0366,HORDE: Human Olfactory Receptor Data Explora-torium,http://bioinfo.weizmann.ac.il/HORDE,"<a href=""http://bioinfo.weizmann.ac.il/HORDE"">access link</a>",FALSE,No,2006,Not found,2003,2003,136,16,1
MBDC0378,Database for Bacterial Group II Introns,http://webapps2.ucalgary.ca/~groupii/index.html#,"<a href=""http://webapps2.ucalgary.ca/~groupii/index.html#"">access link</a>",FALSE,No,2016,Not found,2012,2012,66,10,1
MBDC0395,STCDB:  Signal Transduction Classification Database,http://www.techfak.uni-bielefeld.de/~mchen/STCDB,"<a href=""http://www.techfak.uni-bielefeld.de/~mchen/STCDB"">access link</a>",FALSE,No,2011,Not found,2004,2004,6,3,1
MBDC0441,CYGD: Comprehensive Yeast Genome Database,http://mips.gsf.de/genre/proj/yeast/,"<a href=""http://mips.gsf.de/genre/proj/yeast/"">access link</a>",FALSE,No,2012,Not found,2005,2005,240,20,1
MBDC0518,KinG,http://hodgkin.mbu.iisc.ernet.in/~king,"<a href=""http://hodgkin.mbu.iisc.ernet.in/~king"">access link</a>",TRUE,No,2011,Not found,2004,2004,63,3,1
MBDC0525,MagnaportheDB,http://www.cals.ncsu.edu/fungalnomics/mgdatabase/int.htm,"<a href=""http://www.cals.ncsu.edu/fungalnomics/mgdatabase/int.htm"">access link</a>",FALSE,No,Never archived,Not found,2002,2002,29,10,1
MBDC0527,MAtDB: MIPS Arabidopsis thaliana Database,http://mips.gsf.de/proj/thal/db,"<a href=""http://mips.gsf.de/proj/thal/db"">access link</a>",FALSE,No,2008,Not found,2002,2004,235,9,2
MBDC0534,MolliGen,http://cbi.labri.fr/outils/molligen/,"<a href=""http://cbi.labri.fr/outils/molligen/"">access link</a>",FALSE,No,2021,Not found,2004,2004,77,3,1
MBDC0536,MOsDB: MIPS Oryza sativa DataBase,http://mips.gsf.de/proj/rice,"<a href=""http://mips.gsf.de/proj/rice"">access link</a>",FALSE,No,2003,Not found,2003,2003,22,5,1
MBDC0547,OGRe: Organellar Genome Retrieval,http://www.bioinf.man.ac.uk/ogre,"<a href=""http://www.bioinf.man.ac.uk/ogre"">access link</a>",FALSE,No,2007,Not found,2003,2003,82,4,1
MBDC0548,OMIA: Online Mendelian Inheritance in Animals,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=omia,"<a href=""http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=omia"">access link</a>",FALSE,No,2014,Not found,2003,2006,101,8,2
MBDC0564,Plant snoRNA database,http://www.scri.sari.ac.uk/plantℕoRNA/,"<a href=""http://www.scri.sari.ac.uk/plantℕoRNA/"">access link</a>",FALSE,No,Never archived,Not found,2003,2003,73,10,1
MBDC0617,CandidaDB,http://genodb.pasteur.fr/CandidaDB,"<a href=""http://genodb.pasteur.fr/CandidaDB"">access link</a>",FALSE,No,2016,Not found,2005,2008,76,28,2
MBDC0640,ASRP: Arabidopsis Small RNA Project Database,http://asrp.cgrb.oregonstate.edu/db/,"<a href=""http://asrp.cgrb.oregonstate.edu/db/"">access link</a>",FALSE,No,2007,Not found,2005,2008,228,9,2
MBDC0652,CSS: Carbohydrate Structure Suite,http://www.dkfz.de/spec/css/,"<a href=""http://www.dkfz.de/spec/css/"">access link</a>",FALSE,No,2008,Not found,2005,2005,151,3,1
MBDC0666,eBLOCKs,http://motif.stanford.edu/eblocks/,"<a href=""http://motif.stanford.edu/eblocks/"">access link</a>",FALSE,No,2006,Not found,2005,2005,23,4,1
MBDC0674,GenDiS,http://www.ncbs.res.in/~faculty/mini/gendis/home.html,"<a href=""http://www.ncbs.res.in/~faculty/mini/gendis/home.html"">access link</a>",FALSE,No,2006,Not found,2005,2005,14,3,1
MBDC0676,GeneTide: Terra Incognita Discovery Endeavor,http://genecards.weizmann.ac.il/genetide/,"<a href=""http://genecards.weizmann.ac.il/genetide/"">access link</a>",FALSE,No,2014,Not found,2005,2005,7,6,1
MBDC0689,HuSiDa: human siRNA database,http://www.human-siRNA-database.net,"<a href=""http://www.human-siRNA-database.net"">access link</a>",FALSE,No,2006,Not found,2005,2005,42,6,1
MBDC0691,EMBL-EBI IPD IMGT/MHC,http://www.ebi.ac.uk/ipd/mhc/,"<a href=""http://www.ebi.ac.uk/ipd/mhc/"">access link</a>",FALSE,No,2012,Not found,2003,2003,720,8,1
MBDC0723,PolyA_DB,http://polya.umdnj.edu/PolyA_DB2,"<a href=""http://polya.umdnj.edu/PolyA_DB2"">access link</a>",FALSE,No,2010,Not found,2005,2007,196,4,2
MBDC0724,Polymorphix,http://pbil.univ-lyon1.fr/polymorphix/query.php,"<a href=""http://pbil.univ-lyon1.fr/polymorphix/query.php"">access link</a>",FALSE,No,2015,Not found,2005,2005,19,4,1
MBDC0806,CyBase,http://research1t.imb.uq.edu.au/cybase,"<a href=""http://research1t.imb.uq.edu.au/cybase"">access link</a>",FALSE,No,2011,Not found,2006,2008,305,4,2
MBDC0815,MIPS FGDB: Fusarium graminearum Genome Database,http://mips.gsf.de/genre/proj/FGDB/,"<a href=""http://mips.gsf.de/genre/proj/FGDB/"">access link</a>",FALSE,No,2014,Not found,2006,2011,139,8,2
MBDC0839,MfunGD: Mouse Functional Genome Database,http://mips.gsf.de/genre/proj/mfungd/,"<a href=""http://mips.gsf.de/genre/proj/mfungd/"">access link</a>",FALSE,No,2015,Not found,2006,2006,14,19,1
MBDC0855,PMDB: Protein Model Database,http://www.caspur.it/PMDB,"<a href=""http://www.caspur.it/PMDB"">access link</a>",FALSE,No,2011,Not found,2006,2006,210,5,1
MBDC0856,PPD: Protein pKa Database,http://www.jenner.ac.uk/PPD,"<a href=""http://www.jenner.ac.uk/PPD"">access link</a>",FALSE,No,2009,Not found,2006,2006,37,4,1
MBDC0866,SIDDBASE: Stress Induced DNA Duplex Destabilization database,http://www.gc.ucdavis.edu/benham/siddbase,"<a href=""http://www.gc.ucdavis.edu/benham/siddbase"">access link</a>",FALSE,No,2009,Not found,2006,2006,14,3,1
MBDC0939,GO PaD: Gene Ontology Partition Database,https://bcl.med.harvard.edu/proj/gopart,"<a href=""https://bcl.med.harvard.edu/proj/gopart"">access link</a>",FALSE,No,2016,Not found,2007,2007,44,4,1
MBDC0954,PIDD: Protein Inter-atomic Distance Distributions,http://www.math.iastate.edu/pidd,"<a href=""http://www.math.iastate.edu/pidd"">access link</a>",FALSE,No,2010,Not found,2007,2007,11,4,1
MBDC0956,Plant DNA C-values Database,http://www.kew.org/genomesize/homepage.html,"<a href=""http://www.kew.org/genomesize/homepage.html"">access link</a>",FALSE,No,2007,Not found,2007,2007,290,10,1
MBDC0992,OBRC: Online Bioinformatics Resources Collection,http://www.hsls.pitt.edu/guides/genetics/obrc,"<a href=""http://www.hsls.pitt.edu/guides/genetics/obrc"">access link</a>",FALSE,No,2009,Not found,2007,2007,28,5,1
MBDC1013,SNPSTR: Single Nucleotide Polymorphisms Short Tandem Repeats,http://www.imperial.ac.uk/theoreticalgenomics/data-software,"<a href=""http://www.imperial.ac.uk/theoreticalgenomics/data-software"">access link</a>",FALSE,No,2012,Not found,2007,2007,25,2,1
MBDC1021,Intronerator,http://hgwdev-hiram.cse.ucsc.edu/IntronWS120/index.html,"<a href=""http://hgwdev-hiram.cse.ucsc.edu/IntronWS120/index.html"">access link</a>",FALSE,No,2012,Not found,2000,2000,66,2,1
MBDC1030,SNP@Ethnos,http://bioportal.kobic.re.kr/SNPatETHNIC/,"<a href=""http://bioportal.kobic.re.kr/SNPatETHNIC/"">access link</a>",FALSE,No,2007,Not found,2007,2007,27,5,1
MBDC1069,EPGD: Eukaryotic Paralog Group Database,http://epgd.biosino.org/EPGD/,"<a href=""http://epgd.biosino.org/EPGD/"">access link</a>",FALSE,No,2009,Not found,2008,2008,13,8,1
MBDC1076,Gallus GBrowse,http://birdbase.net/cgi-bin/gbrowse/gallus/,"<a href=""http://birdbase.net/cgi-bin/gbrowse/gallus/"">access link</a>",FALSE,No,2010,Not found,2008,2008,6,9,1
MBDC1124,ProtozoaDB,http://www.biowebdb.org/protozoadb,"<a href=""http://www.biowebdb.org/protozoadb"">access link</a>",FALSE,No,2008,Not found,2008,2008,16,26,1
MBDC1190,Ovarian Cancer Genetics Database,http://apps.sanbi.ac.za/ddoc/,"<a href=""http://apps.sanbi.ac.za/ddoc/"">access link</a>",FALSE,No,2018,Not found,2009,2009,32,11,1
MBDC1194,BodyParts3D,http://lifesciencedb.jp/ag/bp3d/,"<a href=""http://lifesciencedb.jp/ag/bp3d/"">access link</a>",FALSE,No,2011,Not found,2009,2009,96,6,1
MBDC1195,NRED: Noncoding RNA Expression Database,http://jsm-research.imb.uq.edu.au/NRED,"<a href=""http://jsm-research.imb.uq.edu.au/NRED"">access link</a>",FALSE,No,2017,Not found,2009,2009,198,6,1
MBDC1225,SuperScent,http://bioinformatics.charite.de/supersent,"<a href=""http://bioinformatics.charite.de/supersent"">access link</a>",FALSE,No,Never archived,Not found,2009,2009,80,12,1
MBDC1246,NCBI Protein Clusters Database,http://www.ncbi.nlm.nih.gov/sites/entrez?db=proteincluster,"<a href=""http://www.ncbi.nlm.nih.gov/sites/entrez?db=proteincluster"">access link</a>",FALSE,No,Never archived,Not found,2009,2009,206,13,1
MBDC1257,SysZNF,http://epgd.biosino.org/SysZNF,"<a href=""http://epgd.biosino.org/SysZNF"">access link</a>",FALSE,No,2016,Not found,2009,2009,29,5,1
MBDC1263,PIG: Pathogen Interaction Gateway,http://pig.vbi.vt.edu,"<a href=""http://pig.vbi.vt.edu"">access link</a>",FALSE,No,2015,Not found,2009,2009,47,4,1
MBDC1276,Sys-BodyFluid,http://www.biosino.org/bodyfluid,"<a href=""http://www.biosino.org/bodyfluid"">access link</a>",FALSE,No,2012,Not found,2009,2009,75,8,1
MBDC1313,FragmentStore,http://bioinformatics.charite.de/fragment-store,"<a href=""http://bioinformatics.charite.de/fragment-store"">access link</a>",FALSE,No,Never archived,Not found,2011,2011,17,7,1
MBDC1328,Protegen,http://www.violinet.org/protege,"<a href=""http://www.violinet.org/protege"">access link</a>",FALSE,No,Never archived,Not found,2011,2011,41,4,1
MBDC1330,SCLD: Stem Cell Lineage Database,http://scld.mcb.uconn.edu,"<a href=""http://scld.mcb.uconn.edu"">access link</a>",FALSE,No,Never archived,Not found,2011,2011,4,7,1
MBDC1338,VnD,http://vnd.kobic.re.kr:8080/VnD/,"<a href=""http://vnd.kobic.re.kr:8080/VnD/"">access link</a>",FALSE,No,2016,Not found,2011,2011,9,7,1
MBDC1437,PROMISCUOUS,http://bioinformatics.charite.de/promiscuous,"<a href=""http://bioinformatics.charite.de/promiscuous"">access link</a>",TRUE,No,2016,Not found,2011,2011,171,6,1
MBDC1446,SPIKE: Signaling Pathways Integrated Knowledge Engine,http://www.cs.tau.ac.il/spike/,"<a href=""http://www.cs.tau.ac.il/spike/"">access link</a>",TRUE,No,Never archived,Not found,2011,2011,57,12,1
MBDC1461,ScerTF,http://ural.wustl.edu/ScerTF,"<a href=""http://ural.wustl.edu/ScerTF"">access link</a>",FALSE,No,2012,Not found,2012,2012,47,2,1
MBDC1592,SpliceAid-F,http://www.caspur.it/SpliceAidF/,"<a href=""http://www.caspur.it/SpliceAidF/"">access link</a>",FALSE,No,2013,Not found,2013,2013,73,12,1
MBDC1631,WholeCellKB,http://wholecellkb.stanford.edu,"<a href=""http://wholecellkb.stanford.edu"">access link</a>",FALSE,No,2016,Not found,2013,2013,28,5,1
MBDC1648,SpermatogenesisOnline,http://mcg.ustc.edu.cn/sdap1/spermgenes/,"<a href=""http://mcg.ustc.edu.cn/sdap1/spermgenes/"">access link</a>",FALSE,No,2015,Not found,2013,2013,17,9,1
MBDC1820,AraNet,http://www.inetbio.org/arane,"<a href=""http://www.inetbio.org/arane"">access link</a>",FALSE,No,Never archived,Not found,2015,2015,83,11,1
NAR9013,AOBase,http://www.bioit.org.cn/ao/aobase,"<a href=""http://www.bioit.org.cn/ao/aobase"">access link</a>",FALSE,No,2008,Not found,2006,2006,6,5,1
NAR9024,AtDB: Arabidopsis thaliana Database,http://genome-www.stanford.edu/Arabidopsis,"<a href=""http://genome-www.stanford.edu/Arabidopsis"">access link</a>",FALSE,No,2014,Not found,1998,1999,36,7,2
NAR9026,BASC,http://bioinformatics.pbcbasc.latrobe.edu.au,"<a href=""http://bioinformatics.pbcbasc.latrobe.edu.au"">access link</a>",FALSE,No,2009,Not found,2007,2007,16,13,1
NAR9027,BayGenomics,http://baygenomics.ucsf.edu/,"<a href=""http://baygenomics.ucsf.edu/"">access link</a>",FALSE,No,2011,Not found,2003,2003,201,15,1
NAR9043,CPGN Mendel,http://genome-www.stanford.edu/Mendel/,"<a href=""http://genome-www.stanford.edu/Mendel/"">access link</a>",FALSE,No,2010,Not found,2001,2001,9,2,1
NAR9044,CroW 21,http:// bioinfo.weizmann.ac.il/crow21,"<a href=""http:// bioinfo.weizmann.ac.il/crow21"">access link</a>",FALSE,No,Never archived,Not found,2003,2003,136,16,1
NAR9053,DExH/D Protein Family Database,http://www.columbia.edu/ej67/dbhome.htm,"<a href=""http://www.columbia.edu/ej67/dbhome.htm"">access link</a>",FALSE,No,Never archived,Not found,2000,2000,39,2,1
NAR9059,EMBL-EBI CluSTr,http://www.ebi.ac.uk/clustr,"<a href=""http://www.ebi.ac.uk/clustr"">access link</a>",FALSE,No,2012,Not found,2001,2001,90,4,1
NAR9069,EICO: Expression-based Imprint Candidate Organizer,http://fantom2.gsc.riken.jp/EICODB/,"<a href=""http://fantom2.gsc.riken.jp/EICODB/"">access link</a>",FALSE,No,2006,Not found,2004,2004,16,7,1
NAR9073,EMGLib: Enhanced Microbial Genomes Library,http://pbil.univ-lyon1.fr/emglib/emglib.html,"<a href=""http://pbil.univ-lyon1.fr/emglib/emglib.html"">access link</a>",FALSE,No,2009,Not found,1999,2000,11,3,2
NAR9075,EMOTIF database,http://motif.stanford.edu/emotif/,"<a href=""http://motif.stanford.edu/emotif/"">access link</a>",TRUE,No,2007,Not found,2001,2001,106,2,1
NAR9082,ExDom,http://66.170.16.154/ExDom/,"<a href=""http://66.170.16.154/ExDom/"">access link</a>",FALSE,No,2010,Not found,2009,2009,8,4,1
NAR9092,FSSP: Families of Structurally Similar Proteins,http://www.embl-heidelberg.de/dali/fssp/,"<a href=""http://www.embl-heidelberg.de/dali/fssp/"">access link</a>",FALSE,No,2011,Not found,1994,1996,508,2,2
NAR9099,GeneTack,http://topaz.gatech.edu/GeneTack/db.html,"<a href=""http://topaz.gatech.edu/GeneTack/db.html"">access link</a>",FALSE,No,2013,Not found,2013,2013,10,3,1
NAR9110,GRASP: Genome-Wide Repository of Associations between SNPs and Phenotypes,http://apps.nhlbi.nih.gov/Grasp/Overview.aspx,"<a href=""http://apps.nhlbi.nih.gov/Grasp/Overview.aspx"">access link</a>",FALSE,No,Never archived,Not found,2015,2015,94,9,1
NAR9117,Guide RNA database,http://www.biochem.mpg.de/~goeringe/,"<a href=""http://www.biochem.mpg.de/~goeringe/"">access link</a>",FALSE,No,2009,Not found,1997,1999,21,3,3
NAR9122,Hedgehog Signaling Pathway Database,http://www.hedgehog.sfsu.edu,"<a href=""http://www.hedgehog.sfsu.edu"">access link</a>",FALSE,No,2010,Not found,2007,2007,4,5,1
NAR9123,HemaExplorer,http://servers.binf.ku.dk/hema-explorer,"<a href=""http://servers.binf.ku.dk/hema-explorer"">access link</a>",FALSE,No,Never archived,Not found,2013,2013,60,8,1
NAR9132,Human PAML Browser: Phylogenetic Analysis by Maximum Likelihood,http://mendel.gene.cwru.edu/adamslab/pbrowser.py,"<a href=""http://mendel.gene.cwru.edu/adamslab/pbrowser.py"">access link</a>",FALSE,No,2013,Not found,2008,2008,21,3,1
NAR9133,HyPaLib: Hybrid Pattern Library,http://bibiserv.techfak.uni-bielefeld.de/HyPa/,"<a href=""http://bibiserv.techfak.uni-bielefeld.de/HyPa/"">access link</a>",FALSE,No,2011,Not found,2001,2001,14,4,1
NAR9151,KEYnet,http://www.ba.cnr.it/keynet.html,"<a href=""http://www.ba.cnr.it/keynet.html"">access link</a>",FALSE,No,2012,Not found,1999,2000,9,5,2
NAR9169,MetaRouter,http://pdg.cnb.uam.es/MetaRouter,"<a href=""http://pdg.cnb.uam.es/MetaRouter"">access link</a>",FALSE,No,2012,Not found,2005,2005,36,4,1
NAR9171,MGI: Medicago Genome Initiative,http://www.ncgr.org/research/mgi,"<a href=""http://www.ncgr.org/research/mgi"">access link</a>",FALSE,No,2009,Not found,2001,2001,120,11,1
NAR9176,MIPS MPact,http://mips.gsf.de/genre/proj/mpact,"<a href=""http://mips.gsf.de/genre/proj/mpact"">access link</a>",FALSE,No,2015,Not found,2006,2006,259,7,1
NAR9178,MitBASE,http://www3.ebi.ac.uk/Research/Mitbase/mitbase.pl,"<a href=""http://www3.ebi.ac.uk/Research/Mitbase/mitbase.pl"">access link</a>",FALSE,No,2016,Not found,1998,2000,49,26,6
