db_id,resource_name,current_access,link_HTML,available_2016,unavailable_message_2016,available_update_date_2016,notes_2016,nb_articles_2016,total_citation_2016,total_citation_2021,year_first_publication,year_last_publication
MBDC1274,AutDB,http://www.mindspec.org/autdb.html,"<a href=""http://www.mindspec.org/autdb.html"">access link</a>",yes,not_applicable,2013,not_applicable,1,127,233,2009,2009
NAR9179,MITOP: MITOchondrial Proteome database,http://www.mips.biochem.mpg.de/proj/medgen/mitop/,"<a href=""http://www.mips.biochem.mpg.de/proj/medgen/mitop/"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,87,95,1999,2000
MBDC1234,miR2Disease,http://www.miR2Disease.org,"<a href=""http://www.miR2Disease.org"">access link</a>",yes,not_applicable,2008,not_applicable,1,444,945,2009,2009
MBDC0529,miRBase,http://www.mirbase.org/,"<a href=""http://www.mirbase.org/"">access link</a>",yes,not_applicable,2014,not_applicable,4,7672,12616,2006,2014
MBDC0084,MITOMAP,http://www.mitomap.org,"<a href=""http://www.mitomap.org"">access link</a>",yes,not_applicable,unknown,not_applicable,5,814,1005,1996,2007
MBDC1099,Mitome,http://www.mitome.info,"<a href=""http://www.mitome.info"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,32,33,2008,2008
NAR9180,MitoP2,http://www.mitop.de,"<a href=""http://www.mitop.de"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,148,152,2004,2006
MBDC0532,MitoProteome,http://www.mitoproteome.org/,"<a href=""http://www.mitoproteome.org/"">access link</a>",yes,not_applicable,2016,not_applicable,1,101,125,2004,2004
MBDC1775,MoonProt,http://www.moonlightingproteins.org,"<a href=""http://www.moonlightingproteins.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,21,109,2015,2015
MBDC1369,MouseBook,http://www.mousebook.org,"<a href=""http://www.mousebook.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,7,14,2010,2010
MBDC1711,IMPC: International Mouse Phenotyping Consortium Web Portal,http://www.mousephenotype.org,"<a href=""http://www.mousephenotype.org"">access link</a>",yes,not_applicable,2017,not_applicable,1,48,160,2014,2014
MBDC1888,MutationAligner,http://www.mutationaligner.org,"<a href=""http://www.mutationaligner.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,0,8,2016,2016
MBDC1102,MutDB,http://www.mutdb.org,"<a href=""http://www.mutdb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,24,32,2008,2008
NAR9189,NBRP: National BioResource Project,http://www.nbrp.jp,"<a href=""http://www.nbrp.jp"">access link</a>",yes,not_applicable,2017,not_applicable,1,19,28,2010,2010
MBDC1457,NCBI BioProject,http://www.ncbi.nlm.nih.gov/bioproject,"<a href=""http://www.ncbi.nlm.nih.gov/bioproject"">access link</a>",yes,not_applicable,unknown,not_applicable,1,34,158,2012,2012
NAR9191,NCBI BioSample,http://www.ncbi.nlm.nih.gov/biosample,"<a href=""http://www.ncbi.nlm.nih.gov/biosample"">access link</a>",yes,not_applicable,unknown,not_applicable,1,34,158,2012,2012
MBDC1368,NCBI BioSystems,http://www.ncbi.nlm.nih.gov/biosystems/,"<a href=""http://www.ncbi.nlm.nih.gov/biosystems/"">access link</a>",yes,not_applicable,2011,not_applicable,1,192,462,2010,2010
MBDC1663,NCBI Bookshelf,http://www.ncbi.nlm.nih.gov/books/,"<a href=""http://www.ncbi.nlm.nih.gov/books/"">access link</a>",yes,not_applicable,2017,not_applicable,1,1,2,2013,2013
MBDC0911,NCBI CCDS: Consensus Coding Sequence Database,http://www.ncbi.nlm.nih.gov/CCDS/,"<a href=""http://www.ncbi.nlm.nih.gov/CCDS/"">access link</a>",yes,not_applicable,2016,not_applicable,1,52,108,2014,2014
MBDC1661,NCBI Clone DB,http://www.ncbi.nlm.nih.gov/clone/,"<a href=""http://www.ncbi.nlm.nih.gov/clone/"">access link</a>",yes,not_applicable,2010,not_applicable,1,5,11,2013,2013
MBDC0007,NCBI COG: Clusters of Orthologous Groups,http://www.ncbi.nlm.nih.gov/COG/,"<a href=""http://www.ncbi.nlm.nih.gov/COG/"">access link</a>",yes,not_applicable,2014,not_applicable,3,2514,4517,2000,2015
MBDC1642,NCBI DbVar,http://www.ncbi.nlm.nih.gov/dbvar,"<a href=""http://www.ncbi.nlm.nih.gov/dbvar"">access link</a>",yes,not_applicable,unknown,not_applicable,1,21,113,2013,2013
MBDC0548,OMIA: Online Mendelian Inheritance in Animals,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=omia,"<a href=""http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=omia"">access link</a>",no,not found,not_applicable,not_applicable,2,249,101,2003,2006
MBDC1719,NCBI DbGaP: Database of Genotypes and Phenotypes,http://www.ncbi.nlm.nih.gov/gap,"<a href=""http://www.ncbi.nlm.nih.gov/gap"">access link</a>",yes,not_applicable,2017,not_applicable,1,49,222,2014,2014
MBDC0668,NCBI Entrez Gene,http://www.ncbi.nlm.nih.gov/gene,"<a href=""http://www.ncbi.nlm.nih.gov/gene"">access link</a>",yes,not_applicable,2016,not_applicable,3,1243,1597,2005,2011
MBDC0602,NCBI Viral Genomes,http://www.ncbi.nlm.nih.gov/genome/viruses/,"<a href=""http://www.ncbi.nlm.nih.gov/genome/viruses/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,13,208,2015,2015
MBDC1233,HIV-1-Human Interaction database,http://www.ncbi.nlm.nih.gov/genome/viruses/retroviruses/hiv-1/interactions,"<a href=""http://www.ncbi.nlm.nih.gov/genome/viruses/retroviruses/hiv-1/interactions"">access link</a>",yes,not_applicable,2016,Naming; had a comma in the name?,2,167,245,2009,2015
MBDC0909,Virus Variation Resource,http://www.ncbi.nlm.nih.gov/genomes/VirusVariation/,"<a href=""http://www.ncbi.nlm.nih.gov/genomes/VirusVariation/"">access link</a>",yes,not_applicable,2016,not_applicable,1,13,35,2014,2014
MBDC0603,NCBI GEO: Gene Expression Omnibus,http://www.ncbi.nlm.nih.gov/geo/,"<a href=""http://www.ncbi.nlm.nih.gov/geo/"">access link</a>",yes,not_applicable,unknown,not_applicable,6,7262,13623,2002,2013
MBDC1641,NCBI GTR: Genetic Testing Registry,http://www.ncbi.nlm.nih.gov/gtr/,"<a href=""http://www.ncbi.nlm.nih.gov/gtr/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,29,85,2013,2013
NAR9194,NCBI LocusLink,http://www.ncbi.nlm.nih.gov/LocusLink/,"<a href=""http://www.ncbi.nlm.nih.gov/LocusLink/"">access link</a>",no,not found,not_applicable,"Access - Transfer/Redirect; NCBI LocusLink was replaced by Entrez Gene in 2005. NCBI no longer provides LocusLink, and has also discontinued its URL",2,756,816,2000,2001
NAR9196,NCBI Peptidome,http://www.ncbi.nlm.nih.gov/peptidome,"<a href=""http://www.ncbi.nlm.nih.gov/peptidome"">access link</a>",yes,not_applicable,2012,Access - Archived; Peptidome was a public repository that archived tandem mass spectrometry peptide and protein identification data generated by the scientific community. This repository is now offline and is in archival mode. All data may be obtained from the Peptidome FTP site.,1,23,27,2010,2010
MBDC1538,NCBI BGMUT: Blood Group Antigen Gene Mutation Database,http://www.ncbi.nlm.nih.gov/projects/gv/rbc/xslcgi.fcgi?cmd=bgmut,"<a href=""http://www.ncbi.nlm.nih.gov/projects/gv/rbc/xslcgi.fcgi?cmd=bgmut"">access link</a>",yes,not_applicable,unknown,not_applicable,1,46,86,2012,2012
MBDC0391,NCBI Reference Sequences: RefSeq,http://www.ncbi.nlm.nih.gov/refseq/,"<a href=""http://www.ncbi.nlm.nih.gov/refseq/"">access link</a>",yes,not_applicable,2017,not_applicable,9,3655,7084,2003,2016
MBDC1246,NCBI Protein Clusters Database,http://www.ncbi.nlm.nih.gov/sites/entrez?db=proteincluster,"<a href=""http://www.ncbi.nlm.nih.gov/sites/entrez?db=proteincluster"">access link</a>",no,not found,not_applicable,not_applicable,1,117,206,2009,2009
NAR9192,NCBI dbSNP: database of single nucleotide polymorphisms,http://www.ncbi.nlm.nih.gov/SNP,"<a href=""http://www.ncbi.nlm.nih.gov/SNP"">access link</a>",yes,not_applicable,unknown,Disambiguation; diff from dbSNP,2,2456,4437,2000,2001
MBDC0270,NCBI MMDB: Molecular Modeling DataBase,http://www.ncbi.nlm.nih.gov/Structure,"<a href=""http://www.ncbi.nlm.nih.gov/Structure"">access link</a>",yes,not_applicable,2016,not_applicable,7,407,940,1999,2014
MBDC0204,NCBI CDD: Conserved Domain Database,http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,"<a href=""http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml"">access link</a>",yes,not_applicable,unknown,not_applicable,8,5537,8208,2002,2015
MBDC1363,NCBI IBIS: Inferred Biomolecular Interaction Server,http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi,"<a href=""http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi"">access link</a>",yes,not_applicable,2016,not_applicable,2,84,131,2010,2012
MBDC0297,NCBI Taxonomy,http://www.ncbi.nlm.nih.gov/taxonomy,"<a href=""http://www.ncbi.nlm.nih.gov/taxonomy"">access link</a>",yes,not_applicable,unknown,not_applicable,2,177,666,2012,2015
MBDC0264,DSDBASE,http://www.ncbs.res.in/~faculty/mini/dsdbase/dsdbase.html,"<a href=""http://www.ncbs.res.in/~faculty/mini/dsdbase/dsdbase.html"">access link</a>",no,not found,not_applicable,Disambiguation; maybe DiSulfide DataBASE?,1,21,23,2004,2004
MBDC0674,GenDiS,http://www.ncbs.res.in/~faculty/mini/gendis/home.html,"<a href=""http://www.ncbs.res.in/~faculty/mini/gendis/home.html"">access link</a>",no,not found,not_applicable,not_applicable,1,12,14,2005,2005
NAR9116,GSDB: Genome Sequence DataBase,http://www.ncgr.org,"<a href=""http://www.ncgr.org"">access link</a>",no,related generic reseach institution site redirect,not_applicable,Access - Transfer/Redirect; Licensing; ownership of data submitted to GSDB was transferred to GenBank,5,59,63,1996,2000
NAR9171,MGI: Medicago Genome Initiative,http://www.ncgr.org/research/mgi,"<a href=""http://www.ncgr.org/research/mgi"">access link</a>",no,not found,not_applicable,not_applicable,1,101,120,2001,2001
MBDC1027,fRNAdb: functional RNA database,http://www.ncrna.org/,"<a href=""http://www.ncrna.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,165,214,2007,2009
MBDC0174,InBase: New England Biolabs Intein Database,http://www.neb.com/neb/inteins.html,"<a href=""http://www.neb.com/neb/inteins.html"">access link</a>",no,not found,not_applicable,not_applicable,3,339,402,1999,2002
MBDC0544,NEMBASE,http://www.nematodes.org,"<a href=""http://www.nematodes.org"">access link</a>",yes,not_applicable,2010,not_applicable,1,57,62,2004,2004
MBDC1693,NeXO Web,http://www.nexontology.org,"<a href=""http://www.nexontology.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,8,11,2014,2014
MBDC1459,NeXtProt,http://www.nextprot.org,"<a href=""http://www.nextprot.org"">access link</a>",yes,not_applicable,2016,not_applicable,2,119,207,2012,2015
MBDC1040,NMPDR: National Microbial Pathogen Database Resource,http://www.nmpdr.org,"<a href=""http://www.nmpdr.org"">access link</a>",yes,not_applicable,2009,Access - Transfer/Redirect; Funding; Data Transferred to PATRIC Notice to NMPDR Users - The NMPDR BRC contract ended in December 2009. At that time we ceased maintenance of the NMPDR web resource and data,1,69,77,2007,2007
MBDC1107,ORegAnno,http://www.oreganno.org/,"<a href=""http://www.oreganno.org/"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,136,234,2008,2016
MBDC0931,OriDB,http://www.oridb.org/,"<a href=""http://www.oridb.org/"">access link</a>",yes,not_applicable,2012,not_applicable,2,147,208,2007,2012
MBDC1108,OrthoDB,http://www.orthodb.org,"<a href=""http://www.orthodb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,4,286,595,2008,2015
MBDC1823,Rice SNP-Seek Database,http://www.oryzasnp.org/iric-portal/,"<a href=""http://www.oryzasnp.org/iric-portal/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,25,191,2015,2015
NAR9161,MBDC: Molecular Biology Database Collection,http://www.oxfordjournals.org/nar/database/c/,"<a href=""http://www.oxfordjournals.org/nar/database/c/"">access link</a>",yes,not_applicable,unknown,not_applicable,17,917,1135,1999,2016
MBDC1427,P2CS: Prokaryotic 2-Component Systems,http://www.p2cs.org/,"<a href=""http://www.p2cs.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,39,89,2011,2015
MBDC0944,PAIDB: PAthogenicity Island DataBase,http://www.paidb.re.kr,"<a href=""http://www.paidb.re.kr"">access link</a>",yes,not_applicable,unknown,not_applicable,2,54,115,2007,2015
MBDC1325,PED: Pancreatic Expression Database,http://www.pancreasexpression.org,"<a href=""http://www.pancreasexpression.org"">access link</a>",yes,not_applicable,2013,not_applicable,2,33,51,2011,2014
MBDC0849,Panzea,http://www.panzea.org,"<a href=""http://www.panzea.org"">access link</a>",yes,not_applicable,unknown,not_applicable,2,66,92,2006,2008
MBDC0715,PartiGeneDB,http://www.partigenedb.org,"<a href=""http://www.partigenedb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,11,2005,2005
MBDC0554,Pathbase,http://www.pathbase.net,"<a href=""http://www.pathbase.net"">access link</a>",yes,not_applicable,unknown,not_applicable,1,36,43,2004,2004
MBDC1573,OrtholugeDB,http://www.pathogenomics.sfu.ca/ortholugedb,"<a href=""http://www.pathogenomics.sfu.ca/ortholugedb"">access link</a>",yes,not_applicable,2016,not_applicable,1,23,50,2013,2013
MBDC0999,PathoPlant,http://www.pathoplant.de,"<a href=""http://www.pathoplant.de"">access link</a>",yes,not_applicable,2016,not_applicable,1,27,33,2007,2007
MBDC1428,Pathway Commons,http://www.pathwaycommons.org,"<a href=""http://www.pathwaycommons.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,322,681,2011,2011
MBDC0933,Patome,http://www.patome.org/,"<a href=""http://www.patome.org/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,3,4,2007,2007
MBDC1000,PATRIC: PathoSystems Resource Integration Center,http://www.patricbrc.org,"<a href=""http://www.patricbrc.org"">access link</a>",yes,not_applicable,2017,not_applicable,2,201,775,2007,2014
MBDC1372,Patrocles,http://www.patrocles.org,"<a href=""http://www.patrocles.org"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,91,119,2010,2010
MBDC1258,PAZAR database,http://www.pazar.info,"<a href=""http://www.pazar.info"">access link</a>",yes,not_applicable,unknown,"Service Status; PLEASE NOTE that PAZAR is no longer being actively maintained although it will remain online and fully functional until 2018-12-01 after which time it will be retired. No data belonging to you will be deleted without permission, and if required, arrangements can be made to provide your data to you in an archived format.",1,50,79,2009,2009
MBDC1429,PCDB: Protein Conformational diversity Database,http://www.pcdb.unq.edu.ar,"<a href=""http://www.pcdb.unq.edu.ar"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,13,18,2011,2011
MBDC0683,HCAD: Human Chromosome Aberration Database,http://www.pdg.cnb.uam.es/UniPub/HCAD/,"<a href=""http://www.pdg.cnb.uam.es/UniPub/HCAD/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,8,9,2005,2005
MBDC0154,PEDB: Prostate Expression Database,http://www.pedb.org,"<a href=""http://www.pedb.org"">access link</a>",yes,not_applicable,2017,"Examples dates; Text Last Modified: Thursday January 4, 2007; Data continuously updated.",3,88,90,1999,2002
MBDC1111,PepCyber,http://www.pepcyber.org/PPEP/,"<a href=""http://www.pepcyber.org/PPEP/"">access link</a>",yes,not_applicable,2010,not_applicable,1,29,36,2008,2008
MBDC0851,PeptideAtlas,http://www.peptideatlas.org/,"<a href=""http://www.peptideatlas.org/"">access link</a>",yes,not_applicable,2017,not_applicable,1,315,521,2006,2006
MBDC1001,PeroxisomeDB,http://www.peroxisomeDB.org,"<a href=""http://www.peroxisomeDB.org"">access link</a>",yes,not_applicable,unknown,not_applicable,2,85,134,2007,2010
NAR9219,PFGD: Phytophthora Functional Genomics Database,http://www.pfgd.org,"<a href=""http://www.pfgd.org"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,18,20,2006,2006
MBDC1655,StreptomeDB,http://www.pharmaceutical-bioinformatics.org/streptomedb,"<a href=""http://www.pharmaceutical-bioinformatics.org/streptomedb"">access link</a>",yes,not_applicable,unknown,not_applicable,2,27,118,2013,2016
MBDC0665,PhenomicDB,http://www.phenomicdb.de,"<a href=""http://www.phenomicdb.de"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,39,44,2007,2007
MBDC0852,PHI-base: Pathogen Host Interactions database,http://www.phi-base.org,"<a href=""http://www.phi-base.org"">access link</a>",yes,not_applicable,2016,not_applicable,3,198,396,2006,2015
MBDC1356,PhiSITE,http://www.phisite.org/,"<a href=""http://www.phisite.org/"">access link</a>",yes,not_applicable,2009,not_applicable,1,14,60,2010,2010
MBDC1433,PHOSIDA,http://www.phosida.com,"<a href=""http://www.phosida.com"">access link</a>",yes,not_applicable,unknown,not_applicable,1,184,294,2011,2011
MBDC1003,Phospho3D,http://www.phospho3d.org/,"<a href=""http://www.phospho3d.org/"">access link</a>",yes,not_applicable,2010,not_applicable,2,50,67,2007,2011
MBDC1469,PSP: PhosphoSitePlus,http://www.phosphosite.org/,"<a href=""http://www.phosphosite.org/"">access link</a>",no,service unavailable,not_applicable,Access - Failure Notes; Service Status; Proxy Error,2,755,2162,2012,2015
NAR9224,Phytome,http://www.phytome.org,"<a href=""http://www.phytome.org"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,29,30,2006,2006
MBDC1551,Phytozome,http://www.phytozome.net,"<a href=""http://www.phytozome.net"">access link</a>",yes,not_applicable,2017,not_applicable,1,802,2209,2012,2012
NAR9287,SV40 T Antigen Database,http://www.pitt.edu/∼pipaslab/,"<a href=""http://www.pitt.edu/∼pipaslab/"">access link</a>",no,not found,not_applicable,Indexing - link error; wrong URL in scopus abstract,2,9,10,1996,1998
MBDC0355,PlantGDB: Genome DataBase,http://www.plantgdb.org/,"<a href=""http://www.plantgdb.org/"">access link</a>",yes,not_applicable,2012,"Funding; “PlantGDB's NSF funding has ended and the website is no longer being updated. However, you can check out a related project from the Brendel Lab, xGDBvm …”",2,227,318,2004,2008
MBDC1554,Plantmetabolomics.org,http://www.plantmetabolomics.org,"<a href=""http://www.plantmetabolomics.org"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,11,17,2012,2012
MBDC0926,Plant Ontology Database,http://www.plantontology.org,"<a href=""http://www.plantontology.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,83,110,2008,2008
